timestamp,Message,data
2023-05-03T19:33:53,"{'mot': [45, 0, 0.953253, -0.046875, 0.296875, 0.03125, 1.000015, 0.156252, -0.187503, -76.563667, -20.620348, 38.281834], 'time': 1683167633.1019}",
2023-05-03T19:33:53,"{'mot': [44, 0, 0.560108, 0.390625, 0.484375, -0.546875, 1.000015, 0.156252, -0.187503, -76.563667, -22.911499, 38.281834], 'time': 1683167633.0863}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.0551}",
2023-05-03T19:33:53,"{'pow': [5.719, 9.516, 4.11, 2.245, 0.802, 5.134, 1.839, 0.685, 0.502, 0.207, 10.004, 8.248, 5.38, 2.744, 0.788, 7.5, 9.764, 5.686, 3.122, 0.667, 4.629, 10.575, 3.249, 2.86, 0.533], 'time': 1683167633.0551}",
2023-05-03T19:33:53,"{'mot': [43, 0, 0.806165, 0.171875, 0.5, -0.265625, 1.000015, 0.125002, -0.218753, -76.563667, -21.203684, 38.281834], 'time': 1683167633.0707}",
2023-05-03T19:33:53,"{'mot': [42, 0, 0.931884, -0.046875, 0.359375, 0.015625, 0.968765, 0.125002, -0.187503, -76.563667, -19.306112, 38.281834], 'time': 1683167633.0551}",
2023-05-03T19:33:53,"{'mot': [41, 0, 0.546652, 0.40625, 0.46875, -0.5625, 1.000015, 0.156252, -0.187503, -76.563667, -17.197699, 38.281834], 'time': 1683167633.0394}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.0238}",
2023-05-03T19:33:53,"{'mot': [40, 0, 0.864615, -0.046875, 0.5, -0.015625, 1.000015, 0.125002, -0.187503, -76.563667, -14.855016, 38.281834], 'time': 1683167633.0238}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.4926}",
2023-05-03T19:33:53,"{'mot': [46, 0, 0.902741, 0.03125, 0.421875, -0.078125, 0.968765, 0.156252, -0.187503, -76.563667, -22.386497, 38.281834], 'time': 1683167633.1176}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.2426}",
